date,Seria 1,Seria 2,Seria 3
7527,8526,188175,75310
7528,8527,188200,75320
7529,8528,188225,75330
7530,8529,188250,75340
7531,8530,188275,75350
7532,8531,188300,75360
7533,8532,188325,75370
7534,8533,188350,75380
7535,8534,188375,75390
7536,8535,188400,75400
7537,8536,188425,75410
7538,8537,188450,75420
7539,8538,188475,75430
7540,8539,188500,75440
7541,8540,188525,75450
7542,8541,188550,75460
7543,8542,188575,75470
7544,8543,188600,75480
7545,8544,188625,75490
7546,8545,188650,75500
7547,8546,188675,75510
7548,8547,188700,75520
7549,8548,188725,75530
7550,8549,188750,75540
7551,8550,188775,75550
7552,8551,188800,75560
7553,8552,188825,75570
7554,8553,188850,75580
7555,8554,188875,75590
7556,8555,188900,75600
7557,8556,188925,75610
7558,8557,188950,75620
7559,8558,188975,75630
7560,8559,189000,75640
7561,8560,189025,75650
7562,8561,189050,75660
7563,8562,189075,75670
7564,8563,189100,75680
7565,8564,189125,75690
7566,8565,189150,75700
7567,8566,189175,75710
7568,8567,189200,75720
7569,8568,189225,75730
7570,8569,189250,75740
7571,8570,189275,75750
7572,8571,189300,75760
7573,8572,189325,75770
7574,8573,189350,75780
7575,8574,189375,75790
7576,8575,189400,75800
7577,8576,189425,75810
7578,8577,189450,75820
7579,8578,189475,75830
7580,8579,189500,75840
7581,8580,189525,75850
7582,8581,189550,75860
7583,8582,189575,75870
7584,8583,189600,75880
7585,8584,189625,75890
7586,8585,189650,75900
7587,8586,189675,75910
7588,8587,189700,75920
7589,8588,189725,75930
7590,8589,189750,75940
7591,8590,189775,75950
7592,8591,189800,75960
7593,8592,189825,75970
7594,8593,189850,75980
7595,8594,189875,75990
7596,8595,189900,76000
7597,8596,189925,76010
7598,8597,189950,76020
7599,8598,189975,76030
7600,8599,190000,76040
7601,8600,190025,76050
7602,8601,190050,76060
7603,8602,190075,76070
7604,8603,190100,76080
7605,8604,190125,76090
7606,8605,190150,76100
7607,8606,190175,76110
7608,8607,190200,76120
7609,8608,190225,76130
7610,8609,190250,76140
7611,8610,190275,76150
7612,8611,190300,76160
7613,8612,190325,76170
7614,8613,190350,76180
7615,8614,190375,76190
7616,8615,190400,76200
7617,8616,190425,76210
7618,8617,190450,76220
7619,8618,190475,76230
7620,8619,190500,76240
7621,8620,190525,76250
7622,8621,190550,76260
7623,8622,190575,76270
7624,8623,190600,76280
7625,8624,190625,76290
7626,8625,190650,76300
7627,8626,190675,76310
7628,8627,190700,76320
7629,8628,190725,76330
7630,8629,190750,76340
7631,8630,190775,76350
7632,8631,190800,76360
7633,8632,190825,76370
7634,8633,190850,76380
7635,8634,190875,76390
7636,8635,190900,76400
7637,8636,190925,76410
7638,8637,190950,76420
7639,8638,190975,76430
7640,8639,191000,76440
7641,8640,191025,76450
7642,8641,191050,76460
7643,8642,191075,76470
7644,8643,191100,76480
7645,8644,191125,76490
7646,8645,191150,76500
7647,8646,191175,76510
7648,8647,191200,76520
7649,8648,191225,76530
7650,8649,191250,76540
7651,8650,191275,76550
7652,8651,191300,76560
7653,8652,191325,76570
7654,8653,191350,76580
7655,8654,191375,76590
7656,8655,191400,76600
7657,8656,191425,76610
7658,8657,191450,76620
7659,8658,191475,76630
7660,8659,191500,76640
7661,8660,191525,76650
7662,8661,191550,76660
7663,8662,191575,76670
7664,8663,191600,76680
7665,8664,191625,76690
7666,8665,191650,76700
7667,8666,191675,76710
7668,8667,191700,76720
7669,8668,191725,76730
7670,8669,191750,76740
7671,8670,191775,76750
7672,8671,191800,76760
7673,8672,191825,76770
7674,8673,191850,76780
7675,8674,191875,76790
7676,8675,191900,76800
7677,8676,191925,76810
7678,8677,191950,76820
7679,8678,191975,76830
7680,8679,192000,76840
7681,8680,192025,76850
7682,8681,192050,76860
7683,8682,192075,76870
7684,8683,192100,76880
7685,8684,192125,76890
7686,8685,192150,76900
7687,8686,192175,76910
7688,8687,192200,76920
7689,8688,192225,76930
7690,8689,192250,76940
7691,8690,192275,76950
7692,8691,192300,76960
7693,8692,192325,76970
7694,8693,192350,76980
7695,8694,192375,76990
7696,8695,192400,77000
7697,8696,192425,77010
7698,8697,192450,77020
7699,8698,192475,77030
7700,8699,192500,77040
7701,8700,192525,77050
7702,8701,192550,77060
7703,8702,192575,77070
7704,8703,192600,77080
7705,8704,192625,77090
7706,8705,192650,77100
7707,8706,192675,77110
7708,8707,192700,77120
7709,8708,192725,77130
7710,8709,192750,77140
7711,8710,192775,77150
7712,8711,192800,77160
7713,8712,192825,77170
7714,8713,192850,77180
7715,8714,192875,77190
7716,8715,192900,77200
7717,8716,192925,77210
7718,8717,192950,77220
7719,8718,192975,77230
7720,8719,193000,77240
7721,8720,193025,77250
7722,8721,193050,77260
7723,8722,193075,77270
7724,8723,193100,77280
7725,8724,193125,77290
7726,8725,193150,77300
7727,8726,193175,77310
7728,8727,193200,77320
7729,8728,193225,77330
7730,8729,193250,77340
7731,8730,193275,77350
7732,8731,193300,77360
7733,8732,193325,77370
7734,8733,193350,77380
7735,8734,193375,77390
7736,8735,193400,77400
7737,8736,193425,77410
7738,8737,193450,77420
7739,8738,193475,77430
7740,8739,193500,77440
7741,8740,193525,77450
7742,8741,193550,77460
7743,8742,193575,77470
7744,8743,193600,77480
7745,8744,193625,77490
7746,8745,193650,77500
7747,8746,193675,77510
7748,8747,193700,77520
7749,8748,193725,77530
7750,8749,193750,77540
7751,8750,193775,77550
7752,8751,193800,77560
7753,8752,193825,77570
7754,8753,193850,77580
7755,8754,193875,77590
7756,8755,193900,77600
7757,8756,193925,77610
7758,8757,193950,77620
7759,8758,193975,77630
7760,8759,194000,77640
7761,8760,194025,77650
7762,8761,194050,77660
7763,8762,194075,77670
7764,8763,194100,77680
7765,8764,194125,77690
7766,8765,194150,77700
7767,8766,194175,77710
7768,8767,194200,77720
7769,8768,194225,77730
7770,8769,194250,77740
7771,8770,194275,77750
7772,8771,194300,77760
7773,8772,194325,77770
7774,8773,194350,77780
7775,8774,194375,77790
7776,8775,194400,77800
7777,8776,194425,77810
7778,8777,194450,77820
7779,8778,194475,77830
7780,8779,194500,77840
7781,8780,194525,77850
7782,8781,194550,77860
7783,8782,194575,77870
7784,8783,194600,77880
7785,8784,194625,77890
7786,8785,194650,77900
7787,8786,194675,77910
7788,8787,194700,77920
7789,8788,194725,77930
7790,8789,194750,77940
7791,8790,194775,77950
7792,8791,194800,77960
7793,8792,194825,77970
7794,8793,194850,77980
7795,8794,194875,77990
7796,8795,194900,78000
7797,8796,194925,78010
7798,8797,194950,78020
7799,8798,194975,78030
7800,8799,195000,78040
7801,8800,195025,78050
7802,8801,195050,78060
7803,8802,195075,78070
7804,8803,195100,78080
7805,8804,195125,78090
7806,8805,195150,78100
7807,8806,195175,78110
7808,8807,195200,78120
7809,8808,195225,78130
7810,8809,195250,78140
7811,8810,195275,78150
7812,8811,195300,78160
7813,8812,195325,78170
7814,8813,195350,78180
7815,8814,195375,78190
7816,8815,195400,78200
7817,8816,195425,78210
7818,8817,195450,78220
7819,8818,195475,78230
7820,8819,195500,78240
7821,8820,195525,78250
7822,8821,195550,78260
7823,8822,195575,78270
7824,8823,195600,78280
7825,8824,195625,78290
7826,8825,195650,78300
7827,8826,195675,78310
7828,8827,195700,78320
7829,8828,195725,78330
7830,8829,195750,78340
7831,8830,195775,78350
7832,8831,195800,78360
7833,8832,195825,78370
7834,8833,195850,78380
7835,8834,195875,78390
7836,8835,195900,78400
7837,8836,195925,78410
7838,8837,195950,78420
7839,8838,195975,78430
7840,8839,196000,78440
7841,8840,196025,78450
7842,8841,196050,78460
7843,8842,196075,78470
7844,8843,196100,78480
7845,8844,196125,78490
7846,8845,196150,78500
7847,8846,196175,78510
7848,8847,196200,78520
7849,8848,196225,78530
7850,8849,196250,78540
7851,8850,196275,78550
7852,8851,196300,78560
7853,8852,196325,78570
7854,8853,196350,78580
7855,8854,196375,78590
7856,8855,196400,78600
7857,8856,196425,78610
7858,8857,196450,78620
7859,8858,196475,78630
7860,8859,196500,78640
7861,8860,196525,78650
7862,8861,196550,78660
7863,8862,196575,78670
7864,8863,196600,78680
7865,8864,196625,78690
7866,8865,196650,78700
7867,8866,196675,78710
7868,8867,196700,78720
7869,8868,196725,78730
7870,8869,196750,78740
7871,8870,196775,78750
7872,8871,196800,78760
7873,8872,196825,78770
7874,8873,196850,78780
7875,8874,196875,78790
7876,8875,196900,78800
7877,8876,196925,78810
7878,8877,196950,78820
7879,8878,196975,78830
7880,8879,197000,78840
7881,8880,197025,78850
7882,8881,197050,78860
7883,8882,197075,78870
7884,8883,197100,78880
7885,8884,197125,78890
7886,8885,197150,78900
7887,8886,197175,78910
7888,8887,197200,78920
7889,8888,197225,78930
7890,8889,197250,78940
7891,8890,197275,78950
7892,8891,197300,78960
7893,8892,197325,78970
7894,8893,197350,78980
7895,8894,197375,78990
7896,8895,197400,79000
7897,8896,197425,79010
7898,8897,197450,79020
7899,8898,197475,79030
7900,8899,197500,79040
7901,8900,197525,79050
7902,8901,197550,79060
7903,8902,197575,79070
7904,8903,197600,79080
7905,8904,197625,79090
7906,8905,197650,79100
7907,8906,197675,79110
7908,8907,197700,79120
7909,8908,197725,79130
7910,8909,197750,79140
7911,8910,197775,79150
7912,8911,197800,79160
7913,8912,197825,79170
7914,8913,197850,79180
7915,8914,197875,79190
7916,8915,197900,79200
7917,8916,197925,79210
7918,8917,197950,79220
7919,8918,197975,79230
7920,8919,198000,79240
7921,8920,198025,79250
7922,8921,198050,79260
7923,8922,198075,79270
7924,8923,198100,79280
7925,8924,198125,79290
7926,8925,198150,79300
7927,8926,198175,79310
7928,8927,198200,79320
7929,8928,198225,79330
7930,8929,198250,79340
7931,8930,198275,79350
7932,8931,198300,79360
7933,8932,198325,79370
7934,8933,198350,79380
7935,8934,198375,79390
7936,8935,198400,79400
7937,8936,198425,79410
7938,8937,198450,79420
7939,8938,198475,79430
7940,8939,198500,79440
7941,8940,198525,79450
7942,8941,198550,79460
7943,8942,198575,79470
7944,8943,198600,79480
7945,8944,198625,79490
7946,8945,198650,79500
7947,8946,198675,79510
7948,8947,198700,79520
7949,8948,198725,79530
7950,8949,198750,79540
7951,8950,198775,79550
7952,8951,198800,79560
7953,8952,198825,79570
7954,8953,198850,79580
7955,8954,198875,79590
7956,8955,198900,79600
7957,8956,198925,79610
7958,8957,198950,79620
7959,8958,198975,79630
7960,8959,199000,79640
7961,8960,199025,79650
7962,8961,199050,79660
7963,8962,199075,79670
7964,8963,199100,79680
7965,8964,199125,79690
7966,8965,199150,79700
7967,8966,199175,79710
7968,8967,199200,79720
7969,8968,199225,79730
7970,8969,199250,79740
7971,8970,199275,79750
7972,8971,199300,79760
7973,8972,199325,79770
7974,8973,199350,79780
7975,8974,199375,79790
7976,8975,199400,79800
7977,8976,199425,79810
7978,8977,199450,79820
7979,8978,199475,79830
7980,8979,199500,79840
7981,8980,199525,79850
7982,8981,199550,79860
7983,8982,199575,79870
7984,8983,199600,79880
7985,8984,199625,79890
7986,8985,199650,79900
7987,8986,199675,79910
7988,8987,199700,79920
7989,8988,199725,79930
7990,8989,199750,79940
7991,8990,199775,79950
7992,8991,199800,79960
7993,8992,199825,79970
7994,8993,199850,79980
7995,8994,199875,79990
7996,8995,199900,80000
7997,8996,199925,80010
7998,8997,199950,80020
7999,8998,199975,80030
8000,8999,200000,80040
8001,9000,200025,80050
8002,9001,200050,80060
8003,9002,200075,80070
8004,9003,200100,80080
8005,9004,200125,80090
8006,9005,200150,80100
8007,9006,200175,80110
8008,9007,200200,80120
8009,9008,200225,80130
8010,9009,200250,80140
8011,9010,200275,80150
8012,9011,200300,80160
8013,9012,200325,80170
8014,9013,200350,80180
8015,9014,200375,80190
8016,9015,200400,80200
8017,9016,200425,80210
8018,9017,200450,80220
8019,9018,200475,80230
8020,9019,200500,80240
8021,9020,200525,80250
8022,9021,200550,80260
8023,9022,200575,80270
8024,9023,200600,80280
8025,9024,200625,80290
8026,9025,200650,80300
8027,9026,200675,80310
8028,9027,200700,80320
8029,9028,200725,80330
8030,9029,200750,80340
8031,9030,200775,80350
8032,9031,200800,80360
8033,9032,200825,80370
8034,9033,200850,80380
8035,9034,200875,80390
8036,9035,200900,80400
8037,9036,200925,80410
8038,9037,200950,80420
8039,9038,200975,80430
8040,9039,201000,80440
8041,9040,201025,80450
8042,9041,201050,80460
8043,9042,201075,80470
8044,9043,201100,80480
8045,9044,201125,80490
8046,9045,201150,80500
8047,9046,201175,80510
8048,9047,201200,80520
8049,9048,201225,80530
8050,9049,201250,80540
8051,9050,201275,80550
8052,9051,201300,80560
8053,9052,201325,80570
8054,9053,201350,80580
8055,9054,201375,80590
8056,9055,201400,80600
8057,9056,201425,80610
8058,9057,201450,80620
8059,9058,201475,80630
8060,9059,201500,80640
8061,9060,201525,80650
8062,9061,201550,80660
8063,9062,201575,80670
8064,9063,201600,80680
8065,9064,201625,80690
8066,9065,201650,80700
8067,9066,201675,80710
8068,9067,201700,80720
8069,9068,201725,80730
8070,9069,201750,80740
8071,9070,201775,80750
8072,9071,201800,80760
8073,9072,201825,80770
8074,9073,201850,80780
8075,9074,201875,80790
8076,9075,201900,80800
8077,9076,201925,80810
8078,9077,201950,80820
8079,9078,201975,80830
8080,9079,202000,80840
8081,9080,202025,80850
8082,9081,202050,80860
8083,9082,202075,80870
8084,9083,202100,80880
8085,9084,202125,80890
8086,9085,202150,80900
8087,9086,202175,80910
8088,9087,202200,80920
8089,9088,202225,80930
8090,9089,202250,80940
8091,9090,202275,80950
8092,9091,202300,80960
8093,9092,202325,80970
8094,9093,202350,80980
8095,9094,202375,80990
8096,9095,202400,81000
8097,9096,202425,81010
8098,9097,202450,81020
8099,9098,202475,81030
8100,9099,202500,81040
8101,9100,202525,81050
8102,9101,202550,81060
8103,9102,202575,81070
8104,9103,202600,81080
8105,9104,202625,81090
8106,9105,202650,81100
8107,9106,202675,81110
8108,9107,202700,81120
8109,9108,202725,81130
8110,9109,202750,81140
8111,9110,202775,81150
8112,9111,202800,81160
8113,9112,202825,81170
8114,9113,202850,81180
8115,9114,202875,81190
8116,9115,202900,81200
8117,9116,202925,81210
8118,9117,202950,81220
8119,9118,202975,81230
8120,9119,203000,81240
8121,9120,203025,81250
8122,9121,203050,81260
8123,9122,203075,81270
8124,9123,203100,81280
8125,9124,203125,81290
8126,9125,203150,81300
8127,9126,203175,81310
8128,9127,203200,81320
8129,9128,203225,81330
8130,9129,203250,81340
8131,9130,203275,81350
8132,9131,203300,81360
8133,9132,203325,81370
8134,9133,203350,81380
8135,9134,203375,81390
8136,9135,203400,81400
8137,9136,203425,81410
8138,9137,203450,81420
8139,9138,203475,81430
8140,9139,203500,81440
8141,9140,203525,81450
8142,9141,203550,81460
8143,9142,203575,81470
8144,9143,203600,81480
8145,9144,203625,81490
8146,9145,203650,81500
8147,9146,203675,81510
8148,9147,203700,81520
8149,9148,203725,81530
8150,9149,203750,81540
8151,9150,203775,81550
8152,9151,203800,81560
8153,9152,203825,81570
8154,9153,203850,81580
8155,9154,203875,81590
8156,9155,203900,81600
8157,9156,203925,81610
8158,9157,203950,81620
8159,9158,203975,81630
8160,9159,204000,81640
8161,9160,204025,81650
8162,9161,204050,81660
8163,9162,204075,81670
8164,9163,204100,81680
8165,9164,204125,81690
8166,9165,204150,81700
8167,9166,204175,81710
8168,9167,204200,81720
8169,9168,204225,81730
8170,9169,204250,81740
8171,9170,204275,81750
8172,9171,204300,81760
8173,9172,204325,81770
8174,9173,204350,81780
8175,9174,204375,81790
8176,9175,204400,81800
8177,9176,204425,81810
8178,9177,204450,81820
8179,9178,204475,81830
8180,9179,204500,81840
8181,9180,204525,81850
8182,9181,204550,81860
8183,9182,204575,81870
8184,9183,204600,81880
8185,9184,204625,81890
8186,9185,204650,81900
8187,9186,204675,81910
8188,9187,204700,81920
8189,9188,204725,81930
8190,9189,204750,81940
8191,9190,204775,81950
8192,9191,204800,81960
8193,9192,204825,81970
8194,9193,204850,81980
8195,9194,204875,81990
8196,9195,204900,82000
8197,9196,204925,82010
8198,9197,204950,82020
8199,9198,204975,82030
8200,9199,205000,82040
8201,9200,205025,82050
8202,9201,205050,82060
8203,9202,205075,82070
8204,9203,205100,82080
8205,9204,205125,82090
8206,9205,205150,82100
8207,9206,205175,82110
8208,9207,205200,82120
8209,9208,205225,82130
8210,9209,205250,82140
8211,9210,205275,82150
8212,9211,205300,82160
8213,9212,205325,82170
8214,9213,205350,82180
8215,9214,205375,82190
8216,9215,205400,82200
8217,9216,205425,82210
8218,9217,205450,82220
8219,9218,205475,82230
8220,9219,205500,82240
8221,9220,205525,82250
8222,9221,205550,82260
8223,9222,205575,82270
8224,9223,205600,82280
8225,9224,205625,82290
8226,9225,205650,82300
8227,9226,205675,82310
8228,9227,205700,82320
8229,9228,205725,82330
8230,9229,205750,82340
8231,9230,205775,82350
8232,9231,205800,82360
8233,9232,205825,82370
8234,9233,205850,82380
8235,9234,205875,82390
8236,9235,205900,82400
8237,9236,205925,82410
8238,9237,205950,82420
8239,9238,205975,82430
8240,9239,206000,82440
8241,9240,206025,82450
8242,9241,206050,82460
8243,9242,206075,82470
8244,9243,206100,82480
8245,9244,206125,82490
8246,9245,206150,82500
8247,9246,206175,82510
8248,9247,206200,82520
8249,9248,206225,82530
8250,9249,206250,82540
8251,9250,206275,82550
8252,9251,206300,82560
8253,9252,206325,82570
8254,9253,206350,82580
8255,9254,206375,82590
8256,9255,206400,82600
8257,9256,206425,82610
8258,9257,206450,82620
8259,9258,206475,82630
8260,9259,206500,82640
8261,9260,206525,82650
8262,9261,206550,82660
8263,9262,206575,82670
8264,9263,206600,82680
8265,9264,206625,82690
8266,9265,206650,82700
8267,9266,206675,82710
8268,9267,206700,82720
8269,9268,206725,82730
8270,9269,206750,82740
8271,9270,206775,82750
8272,9271,206800,82760
8273,9272,206825,82770
8274,9273,206850,82780
8275,9274,206875,82790
8276,9275,206900,82800
8277,9276,206925,82810
8278,9277,206950,82820
8279,9278,206975,82830
8280,9279,207000,82840
8281,9280,207025,82850
8282,9281,207050,82860
8283,9282,207075,82870
8284,9283,207100,82880
8285,9284,207125,82890
8286,9285,207150,82900
8287,9286,207175,82910
8288,9287,207200,82920
8289,9288,207225,82930
8290,9289,207250,82940
8291,9290,207275,82950
8292,9291,207300,82960
8293,9292,207325,82970
8294,9293,207350,82980
8295,9294,207375,82990
8296,9295,207400,83000
8297,9296,207425,83010
8298,9297,207450,83020
8299,9298,207475,83030
8300,9299,207500,83040
8301,9300,207525,83050
8302,9301,207550,83060
8303,9302,207575,83070
8304,9303,207600,83080
8305,9304,207625,83090
8306,9305,207650,83100
8307,9306,207675,83110
8308,9307,207700,83120
8309,9308,207725,83130
8310,9309,207750,83140
8311,9310,207775,83150
8312,9311,207800,83160
8313,9312,207825,83170
8314,9313,207850,83180
8315,9314,207875,83190
8316,9315,207900,83200
8317,9316,207925,83210
8318,9317,207950,83220
8319,9318,207975,83230
8320,9319,208000,83240
8321,9320,208025,83250
8322,9321,208050,83260
8323,9322,208075,83270
8324,9323,208100,83280
8325,9324,208125,83290
8326,9325,208150,83300
8327,9326,208175,83310
8328,9327,208200,83320
8329,9328,208225,83330
8330,9329,208250,83340
8331,9330,208275,83350
8332,9331,208300,83360
8333,9332,208325,83370
8334,9333,208350,83380
8335,9334,208375,83390
8336,9335,208400,83400
8337,9336,208425,83410
8338,9337,208450,83420
8339,9338,208475,83430
8340,9339,208500,83440
8341,9340,208525,83450
8342,9341,208550,83460
8343,9342,208575,83470
8344,9343,208600,83480
8345,9344,208625,83490
8346,9345,208650,83500
8347,9346,208675,83510
8348,9347,208700,83520
8349,9348,208725,83530
8350,9349,208750,83540
8351,9350,208775,83550
8352,9351,208800,83560
8353,9352,208825,83570
8354,9353,208850,83580
8355,9354,208875,83590
8356,9355,208900,83600
8357,9356,208925,83610
8358,9357,208950,83620
8359,9358,208975,83630
8360,9359,209000,83640
8361,9360,209025,83650
8362,9361,209050,83660
8363,9362,209075,83670
8364,9363,209100,83680
8365,9364,209125,83690
8366,9365,209150,83700
8367,9366,209175,83710
8368,9367,209200,83720
8369,9368,209225,83730
8370,9369,209250,83740
8371,9370,209275,83750
8372,9371,209300,83760
8373,9372,209325,83770
8374,9373,209350,83780
8375,9374,209375,83790
8376,9375,209400,83800
8377,9376,209425,83810
8378,9377,209450,83820
8379,9378,209475,83830
8380,9379,209500,83840
8381,9380,209525,83850
8382,9381,209550,83860
8383,9382,209575,83870
8384,9383,209600,83880
8385,9384,209625,83890
8386,9385,209650,83900
8387,9386,209675,83910
8388,9387,209700,83920
8389,9388,209725,83930
8390,9389,209750,83940
8391,9390,209775,83950
8392,9391,209800,83960
8393,9392,209825,83970
8394,9393,209850,83980
8395,9394,209875,83990
8396,9395,209900,84000
8397,9396,209925,84010
8398,9397,209950,84020
8399,9398,209975,84030
8400,9399,210000,84040
8401,9400,210025,84050
8402,9401,210050,84060
8403,9402,210075,84070
8404,9403,210100,84080
8405,9404,210125,84090
8406,9405,210150,84100
8407,9406,210175,84110
8408,9407,210200,84120
8409,9408,210225,84130
8410,9409,210250,84140
8411,9410,210275,84150
8412,9411,210300,84160
8413,9412,210325,84170
8414,9413,210350,84180
8415,9414,210375,84190
8416,9415,210400,84200
8417,9416,210425,84210
8418,9417,210450,84220
8419,9418,210475,84230
8420,9419,210500,84240
8421,9420,210525,84250
8422,9421,210550,84260
8423,9422,210575,84270
8424,9423,210600,84280
8425,9424,210625,84290
8426,9425,210650,84300
8427,9426,210675,84310
8428,9427,210700,84320
8429,9428,210725,84330
8430,9429,210750,84340
8431,9430,210775,84350
8432,9431,210800,84360
8433,9432,210825,84370
8434,9433,210850,84380
8435,9434,210875,84390
8436,9435,210900,84400
8437,9436,210925,84410
8438,9437,210950,84420
8439,9438,210975,84430
8440,9439,211000,84440
8441,9440,211025,84450
8442,9441,211050,84460
8443,9442,211075,84470
8444,9443,211100,84480
8445,9444,211125,84490
8446,9445,211150,84500
8447,9446,211175,84510
8448,9447,211200,84520
8449,9448,211225,84530
8450,9449,211250,84540
8451,9450,211275,84550
8452,9451,211300,84560
8453,9452,211325,84570
8454,9453,211350,84580
8455,9454,211375,84590
8456,9455,211400,84600
8457,9456,211425,84610
8458,9457,211450,84620
8459,9458,211475,84630
8460,9459,211500,84640
8461,9460,211525,84650
8462,9461,211550,84660
8463,9462,211575,84670
8464,9463,211600,84680
8465,9464,211625,84690
8466,9465,211650,84700
8467,9466,211675,84710
8468,9467,211700,84720
8469,9468,211725,84730
8470,9469,211750,84740
8471,9470,211775,84750
8472,9471,211800,84760
8473,9472,211825,84770
8474,9473,211850,84780
8475,9474,211875,84790
8476,9475,211900,84800
8477,9476,211925,84810
8478,9477,211950,84820
8479,9478,211975,84830
8480,9479,212000,84840
8481,9480,212025,84850
8482,9481,212050,84860
8483,9482,212075,84870
8484,9483,212100,84880
8485,9484,212125,84890
8486,9485,212150,84900
8487,9486,212175,84910
8488,9487,212200,84920
8489,9488,212225,84930
8490,9489,212250,84940
8491,9490,212275,84950
8492,9491,212300,84960
8493,9492,212325,84970
8494,9493,212350,84980
8495,9494,212375,84990
8496,9495,212400,85000
8497,9496,212425,85010
8498,9497,212450,85020
8499,9498,212475,85030
8500,9499,212500,85040
8501,9500,212525,85050
8502,9501,212550,85060
8503,9502,212575,85070
8504,9503,212600,85080
8505,9504,212625,85090
8506,9505,212650,85100
8507,9506,212675,85110
8508,9507,212700,85120
8509,9508,212725,85130
8510,9509,212750,85140
8511,9510,212775,85150
8512,9511,212800,85160
8513,9512,212825,85170
8514,9513,212850,85180
8515,9514,212875,85190
8516,9515,212900,85200
8517,9516,212925,85210
8518,9517,212950,85220
8519,9518,212975,85230
8520,9519,213000,85240
8521,9520,213025,85250
8522,9521,213050,85260
8523,9522,213075,85270
8524,9523,213100,85280
8525,9524,213125,85290
8526,9525,213150,85300
8527,9526,213175,85310
8528,9527,213200,85320
8529,9528,213225,85330
8530,9529,213250,85340
8531,9530,213275,85350
8532,9531,213300,85360
8533,9532,213325,85370
8534,9533,213350,85380
8535,9534,213375,85390
8536,9535,213400,85400
8537,9536,213425,85410
8538,9537,213450,85420
8539,9538,213475,85430
8540,9539,213500,85440
8541,9540,213525,85450
8542,9541,213550,85460
8543,9542,213575,85470
8544,9543,213600,85480
8545,9544,213625,85490
8546,9545,213650,85500
8547,9546,213675,85510
8548,9547,213700,85520
8549,9548,213725,85530
8550,9549,213750,85540
8551,9550,213775,85550
8552,9551,213800,85560
8553,9552,213825,85570
8554,9553,213850,85580
8555,9554,213875,85590
8556,9555,213900,85600
8557,9556,213925,85610
8558,9557,213950,85620
8559,9558,213975,85630
8560,9559,214000,85640
8561,9560,214025,85650
8562,9561,214050,85660
8563,9562,214075,85670
8564,9563,214100,85680
8565,9564,214125,85690
8566,9565,214150,85700
8567,9566,214175,85710
8568,9567,214200,85720
8569,9568,214225,85730
8570,9569,214250,85740
8571,9570,214275,85750
8572,9571,214300,85760
8573,9572,214325,85770
8574,9573,214350,85780
8575,9574,214375,85790
8576,9575,214400,85800
8577,9576,214425,85810
8578,9577,214450,85820
8579,9578,214475,85830
8580,9579,214500,85840
8581,9580,214525,85850
8582,9581,214550,85860
8583,9582,214575,85870
8584,9583,214600,85880
8585,9584,214625,85890
8586,9585,214650,85900
8587,9586,214675,85910
8588,9587,214700,85920
8589,9588,214725,85930
8590,9589,214750,85940
8591,9590,214775,85950
8592,9591,214800,85960
8593,9592,214825,85970
8594,9593,214850,85980
8595,9594,214875,85990
8596,9595,214900,86000
8597,9596,214925,86010
8598,9597,214950,86020
8599,9598,214975,86030
8600,9599,215000,86040
8601,9600,215025,86050
8602,9601,215050,86060
8603,9602,215075,86070
8604,9603,215100,86080
8605,9604,215125,86090
8606,9605,215150,86100
8607,9606,215175,86110
8608,9607,215200,86120
8609,9608,215225,86130
8610,9609,215250,86140
8611,9610,215275,86150
8612,9611,215300,86160
8613,9612,215325,86170
8614,9613,215350,86180
8615,9614,215375,86190
8616,9615,215400,86200
8617,9616,215425,86210
8618,9617,215450,86220
8619,9618,215475,86230
8620,9619,215500,86240
8621,9620,215525,86250
8622,9621,215550,86260
8623,9622,215575,86270
8624,9623,215600,86280
8625,9624,215625,86290
8626,9625,215650,86300
8627,9626,215675,86310
8628,9627,215700,86320
8629,9628,215725,86330
8630,9629,215750,86340
8631,9630,215775,86350
8632,9631,215800,86360
8633,9632,215825,86370
8634,9633,215850,86380
8635,9634,215875,86390
8636,9635,215900,86400
8637,9636,215925,86410
8638,9637,215950,86420
8639,9638,215975,86430
8640,9639,216000,86440
8641,9640,216025,86450
8642,9641,216050,86460
8643,9642,216075,86470
8644,9643,216100,86480
8645,9644,216125,86490
8646,9645,216150,86500
8647,9646,216175,86510
8648,9647,216200,86520
8649,9648,216225,86530
8650,9649,216250,86540
8651,9650,216275,86550
8652,9651,216300,86560
8653,9652,216325,86570
8654,9653,216350,86580
8655,9654,216375,86590
8656,9655,216400,86600
8657,9656,216425,86610
8658,9657,216450,86620
8659,9658,216475,86630
8660,9659,216500,86640
8661,9660,216525,86650
8662,9661,216550,86660
8663,9662,216575,86670
8664,9663,216600,86680
8665,9664,216625,86690
8666,9665,216650,86700
8667,9666,216675,86710
8668,9667,216700,86720
8669,9668,216725,86730
8670,9669,216750,86740
8671,9670,216775,86750
8672,9671,216800,86760
8673,9672,216825,86770
8674,9673,216850,86780
8675,9674,216875,86790
8676,9675,216900,86800
8677,9676,216925,86810
8678,9677,216950,86820
8679,9678,216975,86830
8680,9679,217000,86840
8681,9680,217025,86850
8682,9681,217050,86860
8683,9682,217075,86870
8684,9683,217100,86880
8685,9684,217125,86890
8686,9685,217150,86900
8687,9686,217175,86910
8688,9687,217200,86920
8689,9688,217225,86930
8690,9689,217250,86940
8691,9690,217275,86950
